Reporting Economy,Product/Sector,Partner Economy,Year,Value,Product/Sector-reformatted,Type,Direction
India,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,53.0,Manufacturing services on physical inputs owned by others,services,imports
India,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,321.0,Maintenance and repair services n.i.e.,services,imports
India,BOP6 - SC - Transport,World,2016,47952.0,Transport,services,imports
India,BOP6 - SD - Travel,World,2016,16377.0,Travel,services,imports
India,BOP6 - SOX1 - Other commercial services,World,2016,68146.0,Other commercial services,services,imports
India,BOP6 - S - Memo item: Total services,World,2016,133532.0,Memo item: Total services,services,imports
Indonesia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,764.0,Maintenance and repair services n.i.e.,services,imports
Indonesia,BOP6 - SC - Transport,World,2016,9116.0,Transport,services,imports
Indonesia,BOP6 - SD - Travel,World,2016,7566.0,Travel,services,imports
Indonesia,BOP6 - SOX1 - Other commercial services,World,2016,12913.0,Other commercial services,services,imports
Indonesia,BOP6 - S - Memo item: Total services,World,2016,30407.0,Memo item: Total services,services,imports
Iran,BOP6 - SC - Transport,World,2016,2939.0,Transport,services,imports
Iran,BOP6 - SD - Travel,World,2016,10233.0,Travel,services,imports
Iran,BOP6 - SOX1 - Other commercial services,World,2016,2610.0,Other commercial services,services,imports
Iran,BOP6 - S - Memo item: Total services,World,2016,16583.0,Memo item: Total services,services,imports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,2387.0,Manufacturing services on physical inputs owned by others,services,imports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,792.0,Maintenance and repair services n.i.e.,services,imports
Italy,BOP6 - SC - Transport,World,2016,23235.0,Transport,services,imports
Italy,BOP6 - SD - Travel,World,2016,24956.0,Travel,services,imports
Italy,BOP6 - SOX1 - Other commercial services,World,2016,52111.0,Other commercial services,services,imports
Italy,BOP6 - S - Memo item: Total services,World,2016,105440.0,Memo item: Total services,services,imports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,5164.0,Manufacturing services on physical inputs owned by others,services,imports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,4444.0,Maintenance and repair services n.i.e.,services,imports
Japan,BOP6 - SC - Transport,World,2016,38088.0,Transport,services,imports
Japan,BOP6 - SD - Travel,World,2016,18485.0,Travel,services,imports
Japan,BOP6 - SOX1 - Other commercial services,World,2016,117972.0,Other commercial services,services,imports
Japan,BOP6 - S - Memo item: Total services,World,2016,186183.0,Memo item: Total services,services,imports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,8189.0,Manufacturing services on physical inputs owned by others,services,imports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,331.0,Maintenance and repair services n.i.e.,services,imports
"Korea, Republic of",BOP6 - SC - Transport,World,2016,28756.0,Transport,services,imports
"Korea, Republic of",BOP6 - SD - Travel,World,2016,27243.0,Travel,services,imports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2016,46243.0,Other commercial services,services,imports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2016,112148.0,Memo item: Total services,services,imports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,196.0,Maintenance and repair services n.i.e.,services,imports
Mexico,BOP6 - SC - Transport,World,2016,13204.0,Transport,services,imports
Mexico,BOP6 - SD - Travel,World,2016,10303.0,Travel,services,imports
Mexico,BOP6 - SOX1 - Other commercial services,World,2016,9239.0,Other commercial services,services,imports
Mexico,BOP6 - S - Memo item: Total services,World,2016,33179.0,Memo item: Total services,services,imports
Netherlands,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,4014.0,Manufacturing services on physical inputs owned by others,services,imports
Netherlands,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,1863.0,Maintenance and repair services n.i.e.,services,imports
Netherlands,BOP6 - SC - Transport,World,2016,21359.0,Transport,services,imports
Netherlands,BOP6 - SD - Travel,World,2016,19907.0,Travel,services,imports
Netherlands,BOP6 - SOX1 - Other commercial services,World,2016,136131.0,Other commercial services,services,imports
Netherlands,BOP6 - S - Memo item: Total services,World,2016,183555.0,Memo item: Total services,services,imports
Russian Federation,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,137.0,Manufacturing services on physical inputs owned by others,services,imports
Russian Federation,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,1559.0,Maintenance and repair services n.i.e.,services,imports
Russian Federation,BOP6 - SC - Transport,World,2016,11838.0,Transport,services,imports
Russian Federation,BOP6 - SD - Travel,World,2016,23952.0,Travel,services,imports
Russian Federation,BOP6 - SOX1 - Other commercial services,World,2016,35609.0,Other commercial services,services,imports
Russian Federation,BOP6 - S - Memo item: Total services,World,2016,74602.0,Memo item: Total services,services,imports
"Saudi Arabia, Kingdom of",BOP6 - SC - Transport,World,2016,16353.0,Transport,services,imports
"Saudi Arabia, Kingdom of",BOP6 - SD - Travel,World,2016,16658.0,Travel,services,imports
"Saudi Arabia, Kingdom of",BOP6 - SOX1 - Other commercial services,World,2016,17063.0,Other commercial services,services,imports
"Saudi Arabia, Kingdom of",BOP6 - S - Memo item: Total services,World,2016,70267.0,Memo item: Total services,services,imports
Spain,BOP6 - SC - Transport,World,2016,9820.0,Transport,services,imports
Spain,BOP6 - SD - Travel,World,2016,18815.0,Travel,services,imports
Spain,BOP6 - SOX1 - Other commercial services,World,2016,36534.0,Other commercial services,services,imports
Spain,BOP6 - S - Memo item: Total services,World,2016,65554.0,Memo item: Total services,services,imports
Switzerland,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,54.0,Manufacturing services on physical inputs owned by others,services,imports
Switzerland,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,2165.0,Maintenance and repair services n.i.e.,services,imports
Switzerland,BOP6 - SC - Transport,World,2016,10480.0,Transport,services,imports
Switzerland,BOP6 - SD - Travel,World,2016,17619.0,Travel,services,imports
Switzerland,BOP6 - SOX1 - Other commercial services,World,2016,80998.0,Other commercial services,services,imports
Switzerland,BOP6 - S - Memo item: Total services,World,2016,111537.0,Memo item: Total services,services,imports
United Kingdom,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,826.0,Manufacturing services on physical inputs owned by others,services,imports
United Kingdom,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,879.0,Maintenance and repair services n.i.e.,services,imports
United Kingdom,BOP6 - SC - Transport,World,2016,31955.0,Transport,services,imports
United Kingdom,BOP6 - SD - Travel,World,2016,67132.0,Travel,services,imports
United Kingdom,BOP6 - SOX1 - Other commercial services,World,2016,123086.0,Other commercial services,services,imports
United Kingdom,BOP6 - S - Memo item: Total services,World,2016,228148.0,Memo item: Total services,services,imports
United States of America,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,7595.0,Maintenance and repair services n.i.e.,services,imports
United States of America,BOP6 - SC - Transport,World,2016,92391.0,Transport,services,imports
United States of America,BOP6 - SD - Travel,World,2016,109155.0,Travel,services,imports
United States of America,BOP6 - SOX1 - Other commercial services,World,2016,281973.0,Other commercial services,services,imports
United States of America,BOP6 - S - Memo item: Total services,World,2016,512617.0,Memo item: Total services,services,imports
Australia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,0.0,Manufacturing services on physical inputs owned by others,services,imports
Australia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,549.0,Maintenance and repair services n.i.e.,services,imports
Australia,BOP6 - SC - Transport,World,2017,12624.0,Transport,services,imports
Australia,BOP6 - SD - Travel,World,2017,34409.0,Travel,services,imports
Australia,BOP6 - SOX1 - Other commercial services,World,2017,19731.0,Other commercial services,services,imports
Australia,BOP6 - S - Memo item: Total services,World,2017,68394.0,Memo item: Total services,services,imports
Brazil,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,2.0,Manufacturing services on physical inputs owned by others,services,imports
Brazil,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,206.0,Maintenance and repair services n.i.e.,services,imports
Brazil,BOP6 - SC - Transport,World,2017,11142.0,Transport,services,imports
Brazil,BOP6 - SD - Travel,World,2017,19002.0,Travel,services,imports
Brazil,BOP6 - SOX1 - Other commercial services,World,2017,40395.0,Other commercial services,services,imports
Brazil,BOP6 - S - Memo item: Total services,World,2017,72782.0,Memo item: Total services,services,imports
Canada,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,726.0,Maintenance and repair services n.i.e.,services,imports
Canada,BOP6 - SC - Transport,World,2017,22312.0,Transport,services,imports
Canada,BOP6 - SD - Travel,World,2017,34678.0,Travel,services,imports
Canada,BOP6 - SOX1 - Other commercial services,World,2017,53197.0,Other commercial services,services,imports
Canada,BOP6 - S - Memo item: Total services,World,2017,111892.0,Memo item: Total services,services,imports
China,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,178.0,Manufacturing services on physical inputs owned by others,services,imports
China,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,2270.0,Maintenance and repair services n.i.e.,services,imports
China,BOP6 - SC - Transport,World,2017,92945.0,Transport,services,imports
China,BOP6 - SD - Travel,World,2017,254789.0,Travel,services,imports
China,BOP6 - SOX1 - Other commercial services,World,2017,113952.0,Other commercial services,services,imports
China,BOP6 - S - Memo item: Total services,World,2017,467589.0,Memo item: Total services,services,imports
France,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,9000.0,Manufacturing services on physical inputs owned by others,services,imports
France,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,8410.0,Maintenance and repair services n.i.e.,services,imports
France,BOP6 - SC - Transport,World,2017,49298.0,Transport,services,imports
France,BOP6 - SD - Travel,World,2017,44000.0,Travel,services,imports
France,BOP6 - SOX1 - Other commercial services,World,2017,136076.0,Other commercial services,services,imports
France,BOP6 - S - Memo item: Total services,World,2017,246817.0,Memo item: Total services,services,imports
Germany,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,5971.0,Manufacturing services on physical inputs owned by others,services,imports
Germany,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,10657.0,Maintenance and repair services n.i.e.,services,imports
Germany,BOP6 - SC - Transport,World,2017,65849.0,Transport,services,imports
Germany,BOP6 - SD - Travel,World,2017,89063.0,Travel,services,imports
Germany,BOP6 - SOX1 - Other commercial services,World,2017,173160.0,Other commercial services,services,imports
Germany,BOP6 - S - Memo item: Total services,World,2017,346429.0,Memo item: Total services,services,imports
India,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,42.0,Manufacturing services on physical inputs owned by others,services,imports
India,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,508.0,Maintenance and repair services n.i.e.,services,imports
India,BOP6 - SC - Transport,World,2017,57062.0,Transport,services,imports
India,BOP6 - SD - Travel,World,2017,18443.0,Travel,services,imports
India,BOP6 - SOX1 - Other commercial services,World,2017,77906.0,Other commercial services,services,imports
India,BOP6 - S - Memo item: Total services,World,2017,154595.0,Memo item: Total services,services,imports
Indonesia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,348.0,Maintenance and repair services n.i.e.,services,imports
Indonesia,BOP6 - SC - Transport,World,2017,10336.0,Transport,services,imports
Indonesia,BOP6 - SD - Travel,World,2017,8289.0,Travel,services,imports
Indonesia,BOP6 - SOX1 - Other commercial services,World,2017,13619.0,Other commercial services,services,imports
Indonesia,BOP6 - S - Memo item: Total services,World,2017,32707.0,Memo item: Total services,services,imports
Iran,BOP6 - SC - Transport,World,2017,3357.0,Transport,services,imports
Iran,BOP6 - SD - Travel,World,2017,11507.0,Travel,services,imports
Iran,BOP6 - SOX1 - Other commercial services,World,2017,2475.0,Other commercial services,services,imports
Iran,BOP6 - S - Memo item: Total services,World,2017,18432.0,Memo item: Total services,services,imports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,2765.0,Manufacturing services on physical inputs owned by others,services,imports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,1043.0,Maintenance and repair services n.i.e.,services,imports
Italy,BOP6 - SC - Transport,World,2017,25616.0,Transport,services,imports
Italy,BOP6 - SD - Travel,World,2017,27742.0,Travel,services,imports
Italy,BOP6 - SOX1 - Other commercial services,World,2017,57872.0,Other commercial services,services,imports
Italy,BOP6 - S - Memo item: Total services,World,2017,117140.0,Memo item: Total services,services,imports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,5493.0,Manufacturing services on physical inputs owned by others,services,imports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,4934.0,Maintenance and repair services n.i.e.,services,imports
Japan,BOP6 - SC - Transport,World,2017,40057.0,Transport,services,imports
Japan,BOP6 - SD - Travel,World,2017,18189.0,Travel,services,imports
Japan,BOP6 - SOX1 - Other commercial services,World,2017,122345.0,Other commercial services,services,imports
Japan,BOP6 - S - Memo item: Total services,World,2017,193037.0,Memo item: Total services,services,imports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,9182.0,Manufacturing services on physical inputs owned by others,services,imports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,466.0,Maintenance and repair services n.i.e.,services,imports
"Korea, Republic of",BOP6 - SC - Transport,World,2017,30203.0,Transport,services,imports
"Korea, Republic of",BOP6 - SD - Travel,World,2017,31691.0,Travel,services,imports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2017,53212.0,Other commercial services,services,imports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2017,126435.0,Memo item: Total services,services,imports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,265.0,Maintenance and repair services n.i.e.,services,imports
Mexico,BOP6 - SC - Transport,World,2017,14835.0,Transport,services,imports
Mexico,BOP6 - SD - Travel,World,2017,10840.0,Travel,services,imports
Mexico,BOP6 - SOX1 - Other commercial services,World,2017,11325.0,Other commercial services,services,imports
Mexico,BOP6 - S - Memo item: Total services,World,2017,37511.0,Memo item: Total services,services,imports
Netherlands,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,5714.0,Manufacturing services on physical inputs owned by others,services,imports
Netherlands,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,2104.0,Maintenance and repair services n.i.e.,services,imports
Netherlands,BOP6 - SC - Transport,World,2017,28093.0,Transport,services,imports
Netherlands,BOP6 - SD - Travel,World,2017,21977.0,Travel,services,imports
Netherlands,BOP6 - SOX1 - Other commercial services,World,2017,158425.0,Other commercial services,services,imports
Netherlands,BOP6 - S - Memo item: Total services,World,2017,216515.0,Memo item: Total services,services,imports
Russian Federation,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,157.0,Manufacturing services on physical inputs owned by others,services,imports
Russian Federation,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,1780.0,Maintenance and repair services n.i.e.,services,imports
Russian Federation,BOP6 - SC - Transport,World,2017,14492.0,Transport,services,imports
Russian Federation,BOP6 - SD - Travel,World,2017,31058.0,Travel,services,imports
Russian Federation,BOP6 - SOX1 - Other commercial services,World,2017,39953.0,Other commercial services,services,imports
Russian Federation,BOP6 - S - Memo item: Total services,World,2017,88864.0,Memo item: Total services,services,imports
"Saudi Arabia, Kingdom of",BOP6 - SC - Transport,World,2017,15799.0,Transport,services,imports
"Saudi Arabia, Kingdom of",BOP6 - SD - Travel,World,2017,17552.0,Travel,services,imports
"Saudi Arabia, Kingdom of",BOP6 - SOX1 - Other commercial services,World,2017,20953.0,Other commercial services,services,imports
"Saudi Arabia, Kingdom of",BOP6 - S - Memo item: Total services,World,2017,78575.0,Memo item: Total services,services,imports
Spain,BOP6 - SC - Transport,World,2017,11283.0,Transport,services,imports
Spain,BOP6 - SD - Travel,World,2017,22154.0,Travel,services,imports
Spain,BOP6 - SOX1 - Other commercial services,World,2017,37636.0,Other commercial services,services,imports
Spain,BOP6 - S - Memo item: Total services,World,2017,71425.0,Memo item: Total services,services,imports
Switzerland,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,77.0,Manufacturing services on physical inputs owned by others,services,imports
Switzerland,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,2608.0,Maintenance and repair services n.i.e.,services,imports
Switzerland,BOP6 - SC - Transport,World,2017,11663.0,Transport,services,imports
Switzerland,BOP6 - SD - Travel,World,2017,19099.0,Travel,services,imports
Switzerland,BOP6 - SOX1 - Other commercial services,World,2017,85135.0,Other commercial services,services,imports
Switzerland,BOP6 - S - Memo item: Total services,World,2017,118820.0,Memo item: Total services,services,imports
United Kingdom,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,1220.0,Manufacturing services on physical inputs owned by others,services,imports
United Kingdom,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,923.0,Maintenance and repair services n.i.e.,services,imports
United Kingdom,BOP6 - SC - Transport,World,2017,31500.0,Transport,services,imports
United Kingdom,BOP6 - SD - Travel,World,2017,66446.0,Travel,services,imports
United Kingdom,BOP6 - SOX1 - Other commercial services,World,2017,127976.0,Other commercial services,services,imports
United Kingdom,BOP6 - S - Memo item: Total services,World,2017,233165.0,Memo item: Total services,services,imports
United States of America,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,6796.0,Maintenance and repair services n.i.e.,services,imports
United States of America,BOP6 - SC - Transport,World,2017,96515.0,Transport,services,imports
United States of America,BOP6 - SD - Travel,World,2017,117931.0,Travel,services,imports
United States of America,BOP6 - SOX1 - Other commercial services,World,2017,303883.0,Other commercial services,services,imports
United States of America,BOP6 - S - Memo item: Total services,World,2017,547172.0,Memo item: Total services,services,imports
Australia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,0.0,Manufacturing services on physical inputs owned by others,services,imports
Australia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,673.0,Maintenance and repair services n.i.e.,services,imports
Australia,BOP6 - SC - Transport,World,2018,13802.0,Transport,services,imports
Australia,BOP6 - SD - Travel,World,2018,36995.0,Travel,services,imports
Australia,BOP6 - SOX1 - Other commercial services,World,2018,20716.0,Other commercial services,services,imports
Australia,BOP6 - S - Memo item: Total services,World,2018,73380.0,Memo item: Total services,services,imports
Brazil,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,2.0,Manufacturing services on physical inputs owned by others,services,imports
Brazil,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,252.0,Maintenance and repair services n.i.e.,services,imports
Brazil,BOP6 - SC - Transport,World,2018,12235.0,Transport,services,imports
Brazil,BOP6 - SD - Travel,World,2018,18266.0,Travel,services,imports
Brazil,BOP6 - SOX1 - Other commercial services,World,2018,38376.0,Other commercial services,services,imports
Brazil,BOP6 - S - Memo item: Total services,World,2018,71374.0,Memo item: Total services,services,imports
Canada,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,761.0,Maintenance and repair services n.i.e.,services,imports
Canada,BOP6 - SC - Transport,World,2018,24566.0,Transport,services,imports
Canada,BOP6 - SD - Travel,World,2018,34527.0,Travel,services,imports
Canada,BOP6 - SOX1 - Other commercial services,World,2018,59751.0,Other commercial services,services,imports
Canada,BOP6 - S - Memo item: Total services,World,2018,120798.0,Memo item: Total services,services,imports
China,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,264.0,Manufacturing services on physical inputs owned by others,services,imports
China,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,2537.0,Maintenance and repair services n.i.e.,services,imports
China,BOP6 - SC - Transport,World,2018,108315.0,Transport,services,imports
China,BOP6 - SD - Travel,World,2018,276900.0,Travel,services,imports
China,BOP6 - SOX1 - Other commercial services,World,2018,132667.0,Other commercial services,services,imports
China,BOP6 - S - Memo item: Total services,World,2018,525154.0,Memo item: Total services,services,imports
France,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,10203.0,Manufacturing services on physical inputs owned by others,services,imports
France,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,9423.0,Maintenance and repair services n.i.e.,services,imports
France,BOP6 - SC - Transport,World,2018,54505.0,Transport,services,imports
France,BOP6 - SD - Travel,World,2018,48888.0,Travel,services,imports
France,BOP6 - SOX1 - Other commercial services,World,2018,150574.0,Other commercial services,services,imports
France,BOP6 - S - Memo item: Total services,World,2018,273599.0,Memo item: Total services,services,imports
Germany,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,6657.0,Manufacturing services on physical inputs owned by others,services,imports
Germany,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,11608.0,Maintenance and repair services n.i.e.,services,imports
Germany,BOP6 - SC - Transport,World,2018,71810.0,Transport,services,imports
Germany,BOP6 - SD - Travel,World,2018,95579.0,Travel,services,imports
Germany,BOP6 - SOX1 - Other commercial services,World,2018,185553.0,Other commercial services,services,imports
Germany,BOP6 - S - Memo item: Total services,World,2018,373008.0,Memo item: Total services,services,imports
India,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,43.0,Manufacturing services on physical inputs owned by others,services,imports
India,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,998.0,Maintenance and repair services n.i.e.,services,imports
India,BOP6 - SC - Transport,World,2018,66725.0,Transport,services,imports
India,BOP6 - SD - Travel,World,2018,21319.0,Travel,services,imports
India,BOP6 - SOX1 - Other commercial services,World,2018,85839.0,Other commercial services,services,imports
India,BOP6 - S - Memo item: Total services,World,2018,176059.0,Memo item: Total services,services,imports
Indonesia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,442.0,Maintenance and repair services n.i.e.,services,imports
Indonesia,BOP6 - SC - Transport,World,2018,12430.0,Transport,services,imports
Indonesia,BOP6 - SD - Travel,World,2018,10314.0,Travel,services,imports
Indonesia,BOP6 - SOX1 - Other commercial services,World,2018,14458.0,Other commercial services,services,imports
Indonesia,BOP6 - S - Memo item: Total services,World,2018,37692.0,Memo item: Total services,services,imports
Iran,BOP6 - SC - Transport,World,2018,2483.0,Transport,services,imports
Iran,BOP6 - SD - Travel,World,2018,8695.0,Travel,services,imports
Iran,BOP6 - SOX1 - Other commercial services,World,2018,5349.0,Other commercial services,services,imports
Iran,BOP6 - S - Memo item: Total services,World,2018,17254.0,Memo item: Total services,services,imports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,3659.0,Manufacturing services on physical inputs owned by others,services,imports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,1242.0,Maintenance and repair services n.i.e.,services,imports
Italy,BOP6 - SC - Transport,World,2018,26982.0,Transport,services,imports
Italy,BOP6 - SD - Travel,World,2018,30097.0,Travel,services,imports
Italy,BOP6 - SOX1 - Other commercial services,World,2018,62629.0,Other commercial services,services,imports
Italy,BOP6 - S - Memo item: Total services,World,2018,126699.0,Memo item: Total services,services,imports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,5132.0,Manufacturing services on physical inputs owned by others,services,imports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,5496.0,Maintenance and repair services n.i.e.,services,imports
Japan,BOP6 - SC - Transport,World,2018,38682.0,Transport,services,imports
Japan,BOP6 - SD - Travel,World,2018,20217.0,Travel,services,imports
Japan,BOP6 - SOX1 - Other commercial services,World,2018,131850.0,Other commercial services,services,imports
Japan,BOP6 - S - Memo item: Total services,World,2018,203379.0,Memo item: Total services,services,imports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,9849.0,Manufacturing services on physical inputs owned by others,services,imports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,516.0,Maintenance and repair services n.i.e.,services,imports
"Korea, Republic of",BOP6 - SC - Transport,World,2018,32087.0,Transport,services,imports
"Korea, Republic of",BOP6 - SD - Travel,World,2018,31973.0,Travel,services,imports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2018,52875.0,Other commercial services,services,imports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2018,128794.0,Memo item: Total services,services,imports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,290.0,Maintenance and repair services n.i.e.,services,imports
Mexico,BOP6 - SC - Transport,World,2018,15410.0,Transport,services,imports
Mexico,BOP6 - SD - Travel,World,2018,11230.0,Travel,services,imports
Mexico,BOP6 - SOX1 - Other commercial services,World,2018,10506.0,Other commercial services,services,imports
Mexico,BOP6 - S - Memo item: Total services,World,2018,37691.0,Memo item: Total services,services,imports
